TP96-0.5%(c)Th Platon lanc-main de voltige
   0.56895	  -0.01413
   0.57702	  -0.01377
   0.58508	  -0.01341
   0.59313	  -0.01304
   0.60119	  -0.01268
   0.60924	  -0.01232
   0.61729	  -0.01197
   0.62534	  -0.01162
   0.63339	  -0.01126
   0.64144	  -0.01091
   0.64949	  -0.01057
   0.65754	  -0.01022
   0.66559	  -0.00987
   0.67365	  -0.00953
   0.68171	  -0.00919
   0.68974	  -0.00887
   0.69777	  -0.00854
   0.70580	  -0.00822
   0.71387	  -0.00792
   0.72193	  -0.00761
   0.72999	  -0.00732
   0.73805	  -0.00704
   0.74612	  -0.00676
   0.75418	  -0.00649
   0.76224	  -0.00623
   0.77031	  -0.00598
   0.77837	  -0.00572
   0.78643	  -0.00547
   0.79450	  -0.00523
   0.80256	  -0.00500
   0.81062	  -0.00478
   0.81867	  -0.00454
   0.82672	  -0.00432
   0.83479	  -0.00411
   0.84285	  -0.00390
   0.85089	  -0.00370
   0.85894	  -0.00349
   0.86699	  -0.00329
   0.87506	  -0.00309
   0.88313	  -0.00290
   0.89120	  -0.00271
   0.89927	  -0.00252
   0.90734	  -0.00233
   0.91541	  -0.00214
   0.92348	  -0.00195
   0.93155	  -0.00178
   0.93962	  -0.00160
   0.94769	  -0.00142
   0.95575	  -0.00124
   0.96381	  -0.00106
   0.97186	  -0.00089
   0.97990	  -0.00072
   0.98788	  -0.00055
   0.99575	  -0.00039
   1.00000	  -0.00030
