NE100
    -2.000000    3.000000   -2.500000    3.500000
   0.6084777E-01 -0.1854935E-01
   0.6734294E-01 -0.1932706E-01
   0.7426750E-01 -0.2013094E-01
   0.8154982E-01 -0.2095293E-01
   0.8911736E-01 -0.2178452E-01
   0.9690995E-01 -0.2262002E-01
   0.1048691     -0.2345404E-01
   0.1129581     -0.2428275E-01
   0.1211439     -0.2510404E-01
   0.1294049     -0.2591393E-01
   0.1377247     -0.2671343E-01
   0.1460909     -0.2749836E-01
   0.1544945     -0.2826878E-01
   0.1629299     -0.2902331E-01
   0.1713872     -0.2976041E-01
   0.1798663     -0.3047954E-01
   0.1883615     -0.3117907E-01
   0.1968717     -0.3185897E-01
   0.2053930     -0.3251743E-01
   0.2139231     -0.3315377E-01
   0.2224606     -0.3376711E-01
   0.2310044     -0.3435718E-01
   0.2395524     -0.3492272E-01
   0.2481046     -0.3546275E-01
   0.2566587     -0.3597625E-01
   0.2652130     -0.3646225E-01
   0.2737648     -0.3692030E-01
   0.2823167     -0.3734905E-01
   0.2908621     -0.3774581E-01
   0.2994063     -0.3811034E-01
   0.3079440     -0.3843857E-01
   0.3164751     -0.3873072E-01
   0.3249985     -0.3898772E-01
   0.3335185     -0.3920850E-01
   0.3420285     -0.3939218E-01
   0.3505254     -0.3953759E-01
   0.3590082     -0.3964489E-01
   0.3674769     -0.3971332E-01
   0.3759321     -0.3974090E-01
   0.3843751     -0.3972791E-01
   0.3928029     -0.3967536E-01
   0.4012152     -0.3958253E-01
   0.4096124     -0.3944829E-01
   0.4179993     -0.3927260E-01
   0.4263709     -0.3905443E-01
   0.4347305     -0.3879524E-01
   0.4430794     -0.3849374E-01
   0.4514152     -0.3815012E-01
   0.4597380     -0.3776479E-01
   0.4680490     -0.3733990E-01
   0.4763462     -0.3687550E-01
   0.4846312     -0.3637146E-01
   0.4928992     -0.3582734E-01
   0.5011482     -0.3524508E-01
   0.5093777     -0.3462424E-01
   0.5175866     -0.3396614E-01
   0.5257750     -0.3327112E-01
   0.5339407     -0.3253785E-01
   0.5420857     -0.3177004E-01
   0.5502133     -0.3096553E-01
   0.5583220     -0.3012627E-01
   0.5664164     -0.2924906E-01
   0.5745014     -0.2833554E-01
   0.5825776     -0.2738591E-01
   0.5906504     -0.2639863E-01
   0.5987272     -0.2537347E-01
   0.6068104     -0.2430939E-01
   0.6149078     -0.2320781E-01
   0.6230196     -0.2206793E-01
   0.6311530     -0.2088936E-01
   0.6393074     -0.1967375E-01
   0.6474906     -0.1842209E-01
   0.6557009     -0.1713295E-01
   0.6639428     -0.1579365E-01
   0.6722169     -0.1441624E-01
   0.6805308     -0.1301507E-01
   0.6888869     -0.1159065E-01
   0.6972849     -0.1014861E-01
   0.7057254     -0.8689079E-02
   0.7142067     -0.7211071E-02
   0.7227283     -0.5716062E-02
   0.7312792     -0.4212434E-02
   0.7398463     -0.2717652E-02
   0.7484172     -0.1249817E-02
   0.7569754      0.1771901E-03
   0.7655122      0.1564707E-02
   0.7740192      0.2910833E-02
   0.7824910      0.4200233E-02
   0.7909220      0.5422518E-02
   0.7993049      0.6572612E-02
   0.8076277      0.7641324E-02
   0.8158781      0.8619334E-02
   0.8240424      0.9498637E-02
   0.8321236      0.1027340E-01
   0.8401140      0.1093779E-01
   0.8480169      0.1148792E-01
   0.8558333      0.1192456E-01
   0.8635626      0.1224468E-01
   0.8712033      0.1244784E-01
   0.8787603      0.1253783E-01
   0.8862321      0.1251512E-01
   0.8936190      0.1238169E-01
   0.9009225      0.1213944E-01
   0.9081435      0.1179461E-01
   0.9152854      0.1134855E-01
   0.9223442      0.1080619E-01
   0.9293248      0.1017138E-01
   0.9362277      0.9452995E-02
   0.9430532      0.8656668E-02
   0.9497960      0.7791968E-02
   0.9564363      0.6869181E-02
   0.9629455      0.5907931E-02
   0.9692786      0.4926422E-02
   0.9753825      0.3948823E-02
   0.9811952      0.2999759E-02
   0.9866533      0.2101399E-02
   0.9917088      0.1273657E-02
   0.9963366      0.5421118E-03
    1.000000      0.2440450E-16
